time,x,y,z,clock_bias_m,num_sats,satellites,rms_residual_m,state_vec,lat_deg,lon_deg,alt_m,velocity_mps
2026-03-22 06:48:10.416831+00:00,4437495.57517822,3084957.120834822,3376439.1239112373,-267.23478224588007,5,"E07,E15,E21,E29,E34",29.806709023926906,[ 4.43749558e+06  3.08495712e+06  3.37643912e+06 -2.67234782e+02],32.168220108939536,34.80711542718228,381.3635545372963,20.058589371337323
2026-03-22 06:48:12.416831+00:00,4437539.716344669,3084976.9003426363,3376470.62220503,-232.06888983324333,5,"E07,E15,E21,E29,E34",39.76665166261998,[ 4.43753972e+06  3.08497690e+06  3.37647062e+06 -2.32068890e+02],32.16823233302581,34.80702048120382,438.37029272690415,28.860933875939967
2026-03-22 06:48:14.416831+00:00,4437577.684744153,3085001.454379115,3376491.5548725664,-201.9831887930702,5,"E07,E15,E21,E29,E34",41.70491648349114,[ 4.43757768e+06  3.08500145e+06  3.37649155e+06 -2.01983189e+02],32.168175157489046,34.80700445098013,487.7685364075005,24.91323261302924
2026-03-22 06:48:16.416831+00:00,4437568.5908797085,3085001.901372667,3376479.363786753,-213.38113785837885,5,"E07,E15,E21,E29,E34",39.38414041623445,[ 4.43756859e+06  3.08500190e+06  3.37647936e+06 -2.13381138e+02],32.168116724515095,34.80706337262413,475.1733629666269,7.607902915504453
2026-03-22 06:48:18.416831+00:00,4437563.047014849,3085009.286344269,3376471.97932914,-216.86537455025956,5,"E07,E15,E21,E29,E34",893.4414311943253,[ 4.43756305e+06  3.08500929e+06  3.37647198e+06 -2.16865375e+02],32.16806197404213,34.807161203907214,470.9570050705224,5.91190445996228
2026-03-22 06:48:46.416831+00:00,4437521.03680233,3085238.952923508,3376459.1055814144,-71.83615782088997,5,"E07,E15,E21,E29,E34",5.6038799823490155,[ 4.43752104e+06  3.08523895e+06  3.37645911e+06 -7.18361578e+01],32.1674999145165,34.809414532281025,545.8809205461293,8.351137109102684
2026-03-22 06:48:48.416831+00:00,4437460.068933739,3085215.828725739,3376383.061406067,-116.39602228466939,5,"E07,E15,E21,E29,E34",39.4219978116249,[ 4.43746007e+06  3.08521583e+06  3.37638306e+06 -1.16396022e+02],32.16722315016254,34.80958221506653,451.84743575006723,50.08624094301744
2026-03-22 06:48:50.416831+00:00,4437475.6347432835,3085242.431802738,3376409.859396416,-86.6780625533218,5,"E07,E15,E21,E29,E34",50.90737667527248,[ 4.43747563e+06  3.08524243e+06  3.37640986e+06 -8.66780626e+01],32.16729344117342,34.809719573481004,489.788292074576,20.42149859422608
2026-03-22 06:48:52.416831+00:00,4437485.071580253,3085259.74671215,3376412.534778986,-68.78184941814818,5,"E07,E15,E21,E29,E34",9.604468652995873,[ 4.43748507e+06  3.08525975e+06  3.37641253e+06 -6.87818494e+01],32.16722921428349,34.809813175971314,506.1384375402704,9.95009612798624
2026-03-22 06:48:54.416831+00:00,4437458.27119474,3085251.7798354425,3376382.25218073,-75.9368000923709,5,"E07,E15,E21,E29,E34",47.962736607394206,[ 4.43745827e+06  3.08525178e+06  3.37638225e+06 -7.59368001e+01],32.16712553463393,34.80990602087365,467.5396690471098,20.608053918485687
2026-03-22 06:48:56.416831+00:00,4437433.109593315,3085235.5259966436,3376346.343002718,-92.21544018394317,5,"E07,E15,E21,E29,E34",30.678954888592788,[ 4.43743311e+06  3.08523553e+06  3.37634634e+06 -9.22154402e+01],32.166995156061766,34.8099168174495,423.07988348789513,23.381416378621303
2026-03-22 06:48:58.416831+00:00,4437459.423291704,3085245.2080591363,3376369.6048416803,-67.67741934583208,5,"E07,E15,E21,E29,E34",28.941883616197014,[ 4.43745942e+06  3.08524521e+06  3.37636960e+06 -6.76774193e+01],32.16704246458246,34.809841846624714,458.4314120672643,18.215832460457758
2026-03-22 06:49:00.416831+00:00,4437449.721387006,3085241.702718974,3376361.8501005233,-65.27222561416883,5,"E07,E15,E21,E29,E34",34.485242929218316,[ 4.43744972e+06  3.08524170e+06  3.37636185e+06 -6.52722256e+01],32.16703111927669,34.80987004941397,445.8659789701924,6.4527198687877965
2026-03-22 06:49:02.416831+00:00,4437438.847329284,3085241.954942246,3376351.7278733924,-61.137330157804605,5,"E07,E15,E21,E29,E34",39.01461737446282,[ 4.43743885e+06  3.08524195e+06  3.37635173e+06 -6.11373302e+01],32.166996024958635,34.809938052628915,433.04121987428516,7.429135717166412
2026-03-22 06:49:04.416831+00:00,4437490.0932816835,3085274.037304966,3376394.0709521566,-19.366751412980534,5,"E07,E15,E21,E29,E34",50.36404625906379,[ 4.43749009e+06  3.08527404e+06  3.37639407e+06 -1.93667514e+01],32.1670293212048,34.80990717314722,506.704256972298,36.906510110817415
2026-03-22 06:49:08.416831+00:00,4437410.968165985,3085233.588445498,3376240.7460154938,-95.12669126389781,5,"E07,E15,E21,E29,E34",9.717056974978933,[ 4.43741097e+06  3.08523359e+06  3.37624075e+06 -9.51266913e+01],32.16628168856673,34.81003394920354,350.53674038220197,44.303943369311476
2026-03-22 06:49:16.416831+00:00,4437508.268404944,3085233.1664934186,3376278.7050866294,-44.617056570734825,5,"E07,E15,E21,E29,E34",35.607107213576604,[ 4.43750827e+06  3.08523317e+06  3.37627871e+06 -4.46170566e+01],32.16618907955319,34.809441436483176,438.1676380140707,13.055414122614083
2026-03-22 06:49:44.416831+00:00,4437694.569194892,3085161.197046159,3376116.8096508337,28.634324071561316,5,"E07,E15,E21,E29,E34",29.859243212455922,[4.43769457e+06 3.08516120e+06 3.37611681e+06 2.86343241e+01],32.1644161891031,34.80768760208617,446.69031551945955,9.181955866143399
2026-03-22 06:49:50.416831+00:00,4437722.170637336,3085166.8794267178,3376082.4786958587,23.39730833098181,5,"E07,E15,E21,E29,E34",33.48341642061955,[4.43772217e+06 3.08516688e+06 3.37608248e+06 2.33973083e+01],32.16402976681137,34.80757003850818,450.3447742732242,7.402596284893697
