time,x,y,z,velocity_mps,num_sats,satellites,rms_residual_m,lat_deg,lon_deg,alt_m,kept_measurement
2026-03-21 15:14:52.418879+00:00,4429973.099548107,3080691.051827154,3370545.8034173953,,5,"G08,G32,E11,G23,E04",1017.4358767841145,32.16457340991449,34.815516431736725,-10045.907782762311,False
2026-03-21 15:14:54.418879+00:00,4435986.9291833835,3084695.5510985586,3375488.6838485445,4377.048898899963,5,"G08,G27,E06,E11,G32",7.331960821778818,32.1676287388156,34.81396991522447,-1299.5711742583662,True
2026-03-21 15:14:56.418879+00:00,4435441.415418208,3084278.0895380815,3375181.205309887,376.2985763350711,5,"G08,G32,E06,E11,G27",84.62788341762037,32.16857643869193,34.81363797196241,-2044.1412474224344,False
2026-03-21 15:14:58.418879+00:00,4436879.491643978,3085182.8548509656,3376123.258135761,971.3556286528564,5,"G08,G32,E04,E09,E36",131.09034944660038,32.167618840314965,34.812809018541294,-105.90911190956831,False
2026-03-21 15:15:00.418879+00:00,4436739.04165031,3085145.6937876735,3376071.5540124737,77.10457462319908,5,"G08,G32,E02,E06,E10",49.74821262586592,32.16787964710566,34.81333567358189,-249.00586209259927,False
2026-03-21 15:15:02.418879+00:00,4436029.9500866905,3084689.503481014,3375974.208252295,424.38091336419063,5,"G08,G32,E02,E11,G27",66.77124783983184,32.17118262794481,34.81365681131539,-1014.0906029893085,False
2026-03-21 15:15:04.418879+00:00,4435981.632266681,3084656.63776871,3375938.4990905533,34.24146246893933,5,"G08,G32,E02,E11,G27",75.96271030863083,32.17119062121232,34.81366319416007,-1082.5651479894295,False
2026-03-21 15:15:06.418879+00:00,4435472.838418516,3084351.2382109035,3375207.949733944,470.59601365724245,5,"G08,G27,E02,E06,E11",226.22347802226307,32.16845618236573,34.81408463644574,-1972.7135449368507,False
2026-03-21 15:15:08.418879+00:00,4436323.850784446,3084809.277500697,3376455.3165067793,788.9781213590569,5,"G08,G27,E02,E11,E36",69.29415655637885,32.17336831693168,34.81292034254466,-495.7901697847992,False
2026-03-21 15:15:10.418879+00:00,4435861.025571814,3084603.5138961235,3375405.562885514,582.7796547098201,5,"G08,G27,E06,E11,G32",4.608424075197186,32.16774281202673,34.81393085472888,-1475.8044054340571,True
2026-03-21 15:15:12.418879+00:00,4437304.189675205,3085157.346506681,3375513.9992419467,774.7921710418815,5,"G08,G32,E02,E09,G10",67.43773227422253,32.1613636118681,34.81001652967223,-147.40030623879284,False
2026-03-21 15:15:14.418879+00:00,4436083.826628428,3084528.9258179846,3374485.6047280147,857.5829120567392,5,"G02,G10,G27,E06,E10",7.757943259335667,32.16004413046166,34.81193260491639,-1846.7341074571013,True
2026-03-21 15:15:16.418879+00:00,4436073.295807102,3084797.4512221855,3374830.8122184505,218.73785814990907,5,"G10,G32,E02,E06,E10",41.760501883708486,32.16198565064978,34.81433419643494,-1540.520997892134,True
2026-03-21 15:15:18.418879+00:00,4436075.962302697,3084800.113635686,3374823.865704121,3.951351216238729,5,"G10,G32,E02,E06,E10",44.53871464813436,32.16191479703474,34.814341232255295,-1541.0786871127784,False
2026-03-21 15:15:20.418879+00:00,4436833.207463918,3084872.0204335353,3376109.917651908,747.0810588846197,5,"G32,E04,E09,E11,E36",3.6937110524735783,32.16855145376417,34.81038334886105,-295.38784366846085,True
2026-03-21 15:15:22.418879+00:00,4437091.921335375,3085334.705427607,3376790.7869461207,431.44908935612193,5,"G02,G32,E02,E10,E36",22.18932937428863,32.17146065851799,34.81284503385851,470.51614003349096,True
2026-03-21 15:15:24.418879+00:00,4437100.887606453,3085340.198844244,3376787.9759799987,5.442269148328719,5,"G02,G32,E02,E10,E36",22.75596997897733,32.17138880065759,34.81283858151073,477.9052812438458,True
2026-03-21 15:15:26.418879+00:00,4435419.56369243,3084590.80724569,3374499.673193301,1468.3977250269493,5,"G02,G10,G32,E02,E06",113.8497240163212,32.162600691383886,34.816493139713025,-2271.017533778213,False
2026-03-21 15:15:28.418879+00:00,4436237.0326751815,3084802.0441815406,3375880.541693584,809.270411528514,6,"G02,G32,E02,E10,E25,G27",6.684411588481716,32.16934252080161,34.813382937938954,-865.6612982144579,True
2026-03-21 15:15:30.418879+00:00,4436587.707608863,3084780.0139774196,3375385.7542771306,303.42743221678063,6,"G10,G23,G32,E02,E12,G27",3.3576797571424213,32.16424283914821,34.81106837041903,-896.0058376891539,True
2026-03-21 15:15:32.418879+00:00,4436080.4663131945,3084838.493035091,3374738.777188529,412.0961311978835,5,"G10,G27,E02,E06,E10",31.941625417142284,32.16114209369203,34.81464809289605,-1564.692299477756,True
2026-03-21 15:15:34.418879+00:00,4436066.8363289535,3084498.1577591524,3374483.025804981,212.96868707937548,5,"G02,G10,G27,E06,E10",13.600512650795036,32.16017575533256,34.8117675797015,-1874.7859074119478,True
2026-03-21 15:15:36.418879+00:00,4436367.389569635,3084945.2187048113,3374812.061660675,315.61857278583693,5,"G10,G27,E02,E06,E10",15.980566368478963,32.16027811468674,34.81384023100704,-1274.6806965274736,True
2026-03-21 15:15:38.418879+00:00,4437103.537103461,3085319.1714631775,3376785.670786843,1069.6829950905335,5,"G02,G32,E02,E10,E36",25.234465433425527,32.17141839828449,34.8126395170957,468.3578959191218,True
2026-03-21 15:15:40.418879+00:00,4436369.082631845,3084945.2253677035,3374827.1029049656,1062.4555521431703,5,"G27,E02,E06,E10,G10",12.595112642175867,32.16038627468578,34.81383003990019,-1265.4944270467386,True
2026-03-21 15:15:42.418879+00:00,4436372.42370906,3084940.478705295,3374820.968405937,4.222726586937063,5,"G10,G27,E02,E06,E10",5.0214216938394305,32.160339273793454,34.81376849234612,-1268.7317088441923,True
2026-03-21 15:15:44.418879+00:00,4432465.8464331655,3083788.4700678457,3372953.8257448743,2240.2394754832167,5,"G02,G10,G32,E02,E10",3.2873060235145837,32.16464090904172,34.82739821929167,-5534.442972533405,True
2026-03-21 15:15:46.418879+00:00,4436100.128729127,3084830.687683376,3374738.2777401204,2090.3644591435163,5,"G10,G27,E02,E06,E10",30.517707661975713,32.16108216670181,34.814461103543394,-1555.0647451588884,True
2026-03-21 15:15:48.418879+00:00,4436103.304034833,3084822.6068885745,3374733.2967695775,5.004794663519486,5,"G10,E02,E06,E10,G27",22.160156570788267,32.16105376592695,34.814371529692885,-1559.4147723866627,True
2026-03-21 15:15:50.418879+00:00,4436384.129362983,3084928.315295498,3374819.2919147136,156.07073493427382,5,"G10,G27,E02,E06,E10",3.83912198961739,32.1603136712345,34.813591742733344,-1267.3669128380716,True
2026-03-21 15:15:52.418879+00:00,4436092.25599056,3084811.7345511457,3374727.558441491,163.70412761481688,5,"G10,G27,E02,E06,E10",33.869360011907965,32.16108330301146,34.8143437609613,-1575.402739156969,True
2026-03-21 15:15:54.418879+00:00,4436089.348093962,3084809.4136290275,3374731.1615905156,2.5896536929240126,5,"G10,G27,E02,E06,E10",33.83690540647838,32.1611286423168,34.81434115961516,-1576.6275773784146,True
2026-03-21 15:15:56.418879+00:00,4436095.9699938465,3084811.7507892353,3374730.687996388,3.5190967346387474,5,"G10,G27,E02,E06,E10",34.4816847689301,32.16109251535661,34.81432141772796,-1571.1476918999106,True
2026-03-21 15:15:58.418879+00:00,4436095.399900092,3084810.62475441,3374728.446092717,1.286379938806836,5,"G10,G27,E02,E06,E10",32.39592344630038,32.16108073002719,34.81431506590139,-1573.2815195480362,True
2026-03-21 15:16:00.418879+00:00,4436365.889333525,3084924.211830397,3374808.7533738385,152.08206405701827,5,"G10,G27,E02,E06,E10",11.792507403976185,32.160316347204116,34.81366643718327,-1287.6372465286404,True
2026-03-21 15:16:02.418879+00:00,4436592.213024529,3084765.4750800957,3375380.852766131,317.6938320409396,6,"G10,G23,G32,E02,E12,G27",10.193810818816527,32.16422750574537,34.810914528145645,-902.5097667993978,True
2026-03-21 15:16:04.418879+00:00,4436086.131434546,3084826.140433082,3374732.3964341767,412.3998288142764,5,"G10,G27,E02,E06,E10",34.641131527977855,32.16110489939283,34.81450625555442,-1570.1216113651171,True
2026-03-21 15:16:06.418879+00:00,4436361.264688557,3084932.086466028,3374804.1856317413,151.72059702520016,5,"G10,G27,E02,E06,E10",12.159363653203084,32.160278113588106,34.81376298575183,-1289.4770165774971,True
2026-03-21 15:16:08.418879+00:00,4436046.014784312,3084471.3161516753,3374450.5907002455,330.4244090161543,5,"G02,G10,G27,E06,E10",23.0842062152584,32.16008372278101,34.81165993236826,-1919.4950639735907,True
2026-03-21 15:16:10.418879+00:00,4436079.317276083,3084833.2968182685,3374724.1970759896,227.48599286177398,5,"G10,G27,E02,E06,E10",34.645567060022906,32.16104953229336,34.8146098115232,-1575.7633492955938,True
2026-03-21 15:16:12.418879+00:00,4436058.591199094,3084828.6786159384,3374721.4788870476,10.703814871565918,5,"G10,G27,E02,E06,E10",41.20814957419659,32.1611231384755,34.81469508291995,-1593.847433121875,True
2026-03-21 15:16:14.418879+00:00,4436379.294397503,3084971.797426425,3374822.071059322,182.65563261745146,5,"G10,G27,E02,E06,E10",14.308223247469035,32.16023476535769,34.813999544166016,-1248.2326499279588,True
2026-03-21 15:16:16.418879+00:00,4436022.3300098805,3084474.6597249173,3374441.1316377907,360.44566551968836,5,"G02,G10,G27,E06,E10",25.963097385141484,32.160095694202234,34.81183242840533,-1939.376342332922,True
2026-03-21 15:16:18.418879+00:00,4436349.037988396,3084950.265383298,3374804.1952699684,340.86435957715764,5,"G10,G27,E02,E06,E10",10.909858627246857,32.160276553276894,34.81399525823017,-1289.1837876262143,True
2026-03-21 15:16:20.418879+00:00,4436048.944489143,3084834.4674102934,3374711.7247780496,167.3440099928049,5,"G10,G27,E02,E06,E10",38.27682665691005,32.16107081371434,34.814803881779184,-1602.9464144036174,True
2026-03-21 15:16:22.418879+00:00,4436100.805439548,3084811.9247859223,3374830.9622707977,65.98353538434934,5,"G10,G32,E02,E06,E10",43.46666727819113,32.161838674453115,34.81429365874658,-1514.3261420484632,False
2026-03-21 15:16:24.418879+00:00,4436048.498441888,3084842.685436053,3374719.093147713,63.633600205254,5,"G10,G27,E02,E06,E10",39.24396312071703,32.16110630984981,34.81487812757342,-1595.3622938944027,True
2026-03-21 15:16:26.418879+00:00,4436024.633120807,3084493.8309098957,3374438.2060945015,224.25798237343588,5,"G02,G10,G27,E06,E10",26.016425879125514,32.160011722134946,34.81198540097246,-1930.067531160079,True
2026-03-21 15:16:28.418879+00:00,4436044.531051306,3084845.9540492743,3374719.7268881076,225.6327714210569,5,"G10,E02,E06,E10,G27",41.21669658868453,32.161117828480165,34.814930602834686,-1596.2025868427008,True
2026-03-21 15:16:30.418879+00:00,4435787.00645781,3084832.4038228923,3375532.514906647,426.3586776329309,5,"G02,G27,E02,E06,E11",11.691315702972377,32.168376400469775,34.81637177954911,-1349.0358493868262,True
2026-03-21 15:16:32.418879+00:00,4436038.521140934,3084844.4119322645,3374717.8997764913,426.32195603682806,5,"G10,E02,E06,E10,G27",43.47083484507103,32.1611317950752,34.8149535620738,-1602.0975175043568,False
2026-03-21 15:16:34.418879+00:00,4436098.644501797,3084816.609921893,3374846.1954079187,72.19338499038535,5,"G10,G32,E02,E06,E10",46.047851566455186,32.16195066935655,34.81434752946846,-1505.4548640707508,False
2026-03-21 15:16:36.418879+00:00,4436003.142174512,3084482.895170146,3374433.553828953,269.6105073720961,5,"G02,G10,G27,E06,E10",30.7376874074618,32.160090894234166,34.812020292879744,-1952.7663971707225,True
2026-03-21 15:16:38.418879+00:00,4436006.531516932,3084473.9586130753,3374426.6154930065,5.90529846879723,5,"G02,G10,G27,E06,E10",30.502122856669295,32.16004904355097,34.81192196696037,-1958.4227583697066,True
2026-03-21 15:16:40.418879+00:00,4436013.791115694,3084936.3774903226,3375994.2275560996,817.2043043455893,6,"G08,G27,E02,E06,E25,G32",22.22135320827061,32.170722306335094,34.81590391856635,-895.3548813173547,True
2026-03-21 15:16:42.418879+00:00,4435435.791928911,3084580.5733049954,3375926.973020933,341.02890299749595,5,"G27,E02,E06,E25,E36",118.25907775129983,32.173463471595575,34.81630577161636,-1504.7854712428525,False
2026-03-21 15:16:44.418879+00:00,4436088.664477855,3084809.32855824,3374832.3559448444,647.4484678947421,5,"G10,G32,E02,E06,E10",47.682163290929644,32.16190429427433,34.81434455761633,-1523.2772785266861,False
2026-03-21 15:16:46.418879+00:00,4436938.494071584,3085155.0422085696,3376287.347506545,860.0477764377478,6,"G02,G32,E04,E09,E11,E25",28.932079171746253,32.16871509399339,34.81220979043203,9.01847698353231,True
2026-03-21 15:16:48.418879+00:00,4436095.5436681295,3084805.702912643,3374845.0405264418,853.3540811435571,5,"G10,G32,E02,E06,E10",49.68407108723912,32.16198397377434,34.8142713463099,-1513.4962258618325,False
2026-03-21 15:16:50.418879+00:00,4435766.123976676,3084830.5037692026,3375514.737488168,373.37194463050116,5,"G02,G27,E02,E06,E11",5.667553736577246,32.16832820666442,34.816481672641935,-1373.9313631486148,True
