time,x,y,z,velocity_mps,num_sats,satellites,rms_residual_m,lat_deg,lon_deg,alt_m,kept_measurement
2026-03-22 06:45:52.416831+00:00,4435878.833055854,3083988.4179888624,3375857.655776274,837.160502662584,5,"E13,E27,E30,G11,G32",209.76691419246401,32.17281083484198,34.808467389454016,-1519.9486584970728,False
2026-03-22 06:45:54.416831+00:00,4436588.357889678,3085292.6134841717,3375685.224714759,747.342600614669,5,"E15,E29,E34,G12,G25",31.324752272797,32.16512158226743,34.815526702915214,-488.3990046894178,True
2026-03-22 06:45:56.416831+00:00,4436925.014810723,3085404.957856464,3376482.744416443,436.4621447067193,5,"E07,E15,E21,E29,E34",51.5624682053524,32.16957473373962,34.81446676646899,224.45815656147897,False
2026-03-22 06:45:58.416831+00:00,4436386.11210308,3084668.032749691,3375832.200954223,560.5090404121012,5,"E21,E29,E34,G11,G24",68.65133429136094,32.16875308623825,34.81131378488044,-852.5519096255302,False
2026-03-22 06:46:00.416831+00:00,4436379.283183911,3084664.828237683,3375843.7744031628,6.907382908762679,5,"E21,E29,E34,G11,G24",58.20684669242245,32.16887715276085,34.811327224429455,-852.6846163449809,False
2026-03-22 06:46:02.416831+00:00,4436090.816682038,3084848.8079881347,3375741.9951758506,178.48002856856886,5,"E13,E19,E30,G12,G24",46.59196871144531,32.16873301881277,34.81467523198149,-1018.4421846922487,False
2026-03-22 06:46:04.416831+00:00,4436087.5688262265,3084836.153674427,3375732.8512664805,7.973256883998225,5,"E13,E19,E30,G12,G24",50.56451996054794,32.16871070488316,34.81458472777063,-1031.6832255804911,False
2026-03-22 06:46:06.416831+00:00,4436574.583359663,3085046.0967134507,3376670.4234818816,538.586319568505,5,"E19,E27,G11,G24,G29",47.02082270198838,32.173372541891545,34.8134641724286,-92.56516588944942,False
2026-03-22 06:46:08.416831+00:00,4436855.657328007,3085532.598046275,3376308.6729703536,334.1218172728082,5,"E13,E27,E30,G25,G32",13.26484762599974,32.168169499344955,34.81599758908991,145.26541563495994,True
2026-03-22 06:46:10.416831+00:00,4436443.322331612,3084661.8598705786,3375888.3231734764,525.5708971207986,5,"E07,E21,E29,G11,G24",74.82160033416048,32.16897291959966,34.81091373230659,-785.893655247055,False
2026-03-22 06:46:12.416831+00:00,4436817.699252262,3084829.347781118,3376137.34449823,239.90722116798494,5,"E07,E21,E29,G11,G19",23.86714162869257,32.16893893172962,34.81010573463984,-312.1840953780338,True
2026-03-22 06:46:14.416831+00:00,4436842.61718167,3084838.1697527813,3376155.1267567785,15.929054500311358,5,"E07,E21,E29,G11,G19",26.78099246098918,32.168952264606645,34.81003171333182,-281.135512445122,True
2026-03-22 06:46:16.416831+00:00,4436112.14658841,3084789.079831378,3375734.6199990744,422.1442411295283,5,"E13,E19,E30,G12,G24",48.16474629744701,32.16875636746815,34.8140261129298,-1036.4102801308036,False
2026-03-22 06:46:18.416831+00:00,4436412.4356927425,3085367.840745017,3376271.2617080146,422.23277499238134,5,"E27,E30,G12,G24,G29",104.58779083438239,32.17008269528518,34.81724649826045,-262.295454133302,False
2026-03-22 06:46:20.416831+00:00,4436393.570363672,3084579.7217317326,3375821.686055325,453.7636353963747,5,"E21,E29,E34,G11,G24",46.99530812652801,32.16888549095483,34.81049979564388,-895.6414187205955,False
2026-03-22 06:46:22.416831+00:00,4434220.129943339,3083533.091656079,3372664.043844073,1986.8305231121794,5,"E13,E29,E34,G11,G25",69.22096757461783,32.15620884636736,34.81454594344392,-4592.95595439896,False
2026-03-22 06:46:24.416831+00:00,4436378.2283691475,3084565.4794510035,3375799.4219564013,1971.9159009610714,5,"E15,E21,E29,G11,G24",219.74895784992216,32.16881504283068,34.81046866976701,-925.0401198994368,False
2026-03-22 06:46:26.416831+00:00,4436944.156526489,3084805.734382498,3376209.0717018,369.39478383052403,5,"E07,E21,E29,G11,G19",23.38256907212784,32.16905267614514,34.809134780412734,-197.51695533189923,True
2026-03-22 06:46:28.416831+00:00,4436445.661866805,3085326.8909207387,3376267.4246415286,361.7686168879139,5,"E27,E30,G12,G24,G29",108.36471490253115,32.17003468975714,34.816688898660686,-261.0393563695252,False
2026-03-22 06:46:30.416831+00:00,4436440.231943605,3084541.4781274498,3375846.955877209,445.44829152672173,5,"E21,E29,E34,G11,G24",62.137469232606314,32.16899928091813,34.80988438660526,-868.2375960806385,False
2026-03-22 06:46:32.416831+00:00,4436897.785981259,3084748.0667514647,3376155.214397494,294.5580894641028,5,"E07,E21,E29,G11,G19",30.001135758286182,32.1689824085069,34.80891341511045,-286.28508594911546,True
2026-03-22 06:46:34.416831+00:00,4436708.382920275,3085179.1732095806,3375674.4404321667,336.4780466375255,5,"E15,E29,G12,G25,G32",78.54600517525404,32.16487709019774,34.81381268696032,-465.54881372954696,False
2026-03-22 06:46:36.416831+00:00,4436476.268584272,3085294.3840405494,3376268.588617853,324.0997790438556,5,"E27,E30,G12,G24,G29",104.29860271800545,32.17001203853895,34.81622065108835,-254.86008962150663,False
2026-03-22 06:46:38.416831+00:00,4436470.620690166,3085288.9129290604,3376235.6181343673,16.947599756536366,5,"E27,E30,G12,G24,G29",111.20494726456616,32.1697976125453,34.81620721654168,-278.98372550308704,False
2026-03-22 06:46:40.416831+00:00,4436696.307002468,3084892.4628205053,3376671.9909423,315.64546077712316,5,"E19,E27,G11,G24,G29",49.779161764162936,32.17332577913284,34.8113899407785,-81.37863604351878,False
2026-03-22 06:46:42.416831+00:00,4436693.643722856,3084878.5974515276,3376659.1015894134,9.558725503540835,5,"E19,E27,G11,G24,G29",52.6793655409636,32.173275900831065,34.81128535817504,-96.79278160724789,False
2026-03-22 06:46:44.416831+00:00,4437136.815712432,3086641.3451562296,3377440.028250731,989.131858390676,5,"E15,E27,E30,G12,G24",29.365563267985852,32.1726569489774,34.82394506311052,1478.916889560409,True
2026-03-22 06:46:46.416831+00:00,4436498.381257121,3085234.499740019,3376256.7779542715,972.9971535046345,5,"E27,E30,G12,G24,G29",98.75368762405843,32.16999887867572,34.81556550762284,-274.72260531410575,False
2026-03-22 06:46:48.416831+00:00,4436950.018864178,3084666.9903429113,3376147.581506014,366.73127362737347,5,"E07,E21,E29,G11,G19",30.153826424739236,32.16894043893643,34.807891465520086,-293.22239841427654,True
2026-03-22 06:46:50.416831+00:00,4436966.206827149,3084664.086771304,3376147.426362,8.223517235432741,5,"E07,E21,E29,G11,G19",40.52007165056294,32.168883393336586,34.80776821348087,-283.45699494984,True
2026-03-22 06:46:52.416831+00:00,4436506.269747591,3084443.5090333647,3375811.973549316,305.2561404641401,5,"E21,E29,E34,G11,G24",55.6324474300277,32.16874038957764,34.80863170989005,-888.3055832022801,False
2026-03-22 06:46:54.416831+00:00,4436984.43952988,3084666.088234708,3376143.881018018,311.5888353845799,5,"E07,E21,E29,G11,G19",18.596354531071096,32.16877896245272,34.807675287884955,-271.7053393367678,True
2026-03-22 06:46:56.416831+00:00,4436981.027521807,3084666.1376084127,3376124.773897347,9.7047191765699,5,"E07,E21,E29,G11,G19",37.87842335004413,32.1686464167747,34.807696368115145,-284.22581361047924,True
2026-03-22 06:46:58.416831+00:00,4436990.908237293,3084663.0683061043,3376110.7605595686,8.709517651376219,5,"E07,E21,E29,G11,G19",22.439922086003065,32.168508898994084,34.8076098473201,-286.3023954089731,True
2026-03-22 06:47:00.416831+00:00,4436987.430513866,3084657.58932064,3376099.89523621,6.3278964443394745,5,"E07,E21,E29,G11,G19",27.93389968584599,32.168454681079055,34.80758319757673,-297.15173200238496,True
2026-03-22 06:47:02.416831+00:00,4437005.7385204835,3084667.8119042455,3376096.191839482,10.646589467884027,5,"E07,E21,E29,G11,G19",23.016324481464068,32.168326214947676,34.80756138659657,-281.4593866514042,True
2026-03-22 06:47:04.416831+00:00,4436260.903974416,3084615.649686315,3375663.9543789746,431.37240879006947,5,"E13,E19,E30,G12,G24",41.355379569131244,32.16810581265811,34.81161567710857,-1054.460719733499,True
2026-03-22 06:47:06.416831+00:00,4436568.220590189,3084440.177291647,3375690.707981368,177.44704763812888,5,"E13,E21,E29,G11,G24",17.180240195970796,32.16757944513595,34.80822771807672,-911.420758577995,True
2026-03-22 06:47:08.416831+00:00,4436387.379494078,3084766.5391542045,3376532.212936339,460.2570359633493,5,"E15,E27,E30,G11,G29",193.53597074023097,32.17382201208604,34.81216369977167,-431.3471001936123,False
2026-03-22 06:47:10.416831+00:00,4436573.189346489,3084865.279444647,3376426.721617247,117.6895966229597,5,"E19,E27,E30,G24,G29",66.8196765852087,32.17201344429805,34.81189853602926,-310.6753879971802,False
2026-03-22 06:47:12.416831+00:00,4437269.4481000295,3086643.4081255817,3377371.2402019966,1065.2034095399708,5,"E15,E27,E30,G12,G24",26.22981587974286,32.171603650927786,34.82316016208701,1535.4484603535384,True
2026-03-22 06:47:14.416831+00:00,4436606.129303306,3085200.0158771705,3376134.3955939445,1006.6227686337494,5,"E27,E30,G12,G24,G29",108.44064520624362,32.168734410681246,34.81461308373501,-281.6669207755476,False
2026-03-22 06:47:16.416831+00:00,4436600.88624546,3084412.6609988185,3375678.927425462,454.8094234460317,5,"E21,E29,E34,G11,G19",143.44450404584376,32.167436137492174,34.80779043295168,-908.284996974282,False
2026-03-22 06:47:18.416831+00:00,4436349.865632471,3085216.0599331255,3376010.5876155184,452.3438065950735,5,"E15,E27,G12,G24,G29",87.5723220347894,32.16875548655043,34.816304056588514,-517.922971278429,False
2026-03-22 06:47:20.416831+00:00,4436422.145468821,3084309.5917404755,3375545.780865555,510.62566373036947,5,"E07,E21,E29,E34,G11",137.87655453028938,32.167406814563684,34.80797496911611,-1153.2056281082332,False
2026-03-22 06:47:22.416831+00:00,4437175.743936478,3084658.8602738804,3376065.6747091613,489.94611119536785,5,"E07,E21,E29,G11,G19",30.13203709280358,32.167447571692136,34.80645457297937,-183.87206108588725,True
2026-03-22 06:47:24.416831+00:00,4436467.50422155,3084305.2745500887,3375551.637242911,471.92713277042856,5,"E07,E21,E29,E34,G11",127.24041721325793,32.16728452340156,34.80766282370668,-1120.6479197703302,False
2026-03-22 06:47:26.416831+00:00,4436713.9075232,3084392.0538699953,3375624.3594797533,135.58554602049142,5,"E21,E29,G06,G12,G24",12.522893232622533,32.1666304092074,34.806926938375554,-868.7393534490839,True
2026-03-22 06:47:28.416831+00:00,4436469.406144484,3084279.3390310323,3375516.5580911175,145.00577446110972,5,"E07,E21,E29,E34,G11",132.3819008083539,32.167080283935384,34.80742550057054,-1150.5338853793219,False
2026-03-22 06:47:30.416831+00:00,4436679.218640291,3084380.0944455448,3375649.1774989767,133.94107313604033,5,"E21,E29,E34,G11,G24",56.500882641699924,32.166989432315454,34.807032774262304,-885.4156643236056,False
2026-03-22 06:47:32.416831+00:00,4436673.340432916,3084371.5135560757,3375649.3443337996,5.201269553784608,5,"E21,E29,E34,G11,G24",50.95888718262367,32.16703740089417,34.80699364486385,-893.5586875975132,False
2026-03-22 06:47:34.416831+00:00,4436684.15098588,3084368.9218761185,3375654.4291825537,6.112293907364628,5,"E21,E29,E34,G11,G24",55.60838680838035,32.16704070425349,34.80690564854747,-884.5900415284559,False
2026-03-22 06:47:36.416831+00:00,4436683.581657411,3084362.640142374,3375660.6815854954,4.440632170244216,5,"E21,E29,E34,G11,G24",50.03801010130283,32.16710790209123,34.80685440354182,-884.6923176413402,False
2026-03-22 06:47:38.416831+00:00,4436739.976024776,3084369.4805216365,3375695.6251088637,33.34728356389489,5,"E07,E21,E29,G11,G24",77.18215393653219,32.16713359652031,34.806572627474495,-823.5868771094829,False
2026-03-22 06:47:40.416831+00:00,4436704.978953799,3084338.439693634,3375669.260019147,26.848863736675902,5,"E21,E29,E34,G11,G24",45.00664025917053,32.16715536526797,34.80651419660314,-876.9465468078852,False
2026-03-22 06:47:42.416831+00:00,4436701.170314366,3084325.626220953,3375684.499131615,10.135597728847998,5,"E21,E29,E34,G11,G24",45.886503924266165,32.16732184822841,34.80642568949273,-877.6718345852569,False
2026-03-22 06:47:44.416831+00:00,4436693.98629918,3084306.41961622,3375668.198377635,13.097884560835999,5,"E21,E29,E34,G11,G24",42.205977518852386,32.167278363167384,34.80630195028055,-900.6238085944206,True
2026-03-22 06:47:46.416831+00:00,4437167.596042756,3085079.0146860606,3375592.371386331,454.6864479401789,5,"E15,E29,G06,G12,G25",106.21242512628322,32.16271497865836,34.81016136436911,-238.47621123027056,False
2026-03-22 06:47:48.416831+00:00,4436681.701957924,3084269.1785254157,3375667.995832525,473.7211008664966,5,"E21,E29,E34,G11,G24",42.350902454658126,32.1674273235787,34.806052062973215,-927.2640761071816,True
2026-03-22 06:47:50.416831+00:00,4437171.667988578,3085042.2334759394,3375601.232879199,458.8403752015419,5,"E15,E29,G06,G12,G25",104.38546102632806,32.162867379630754,34.80981654950353,-248.7034058868885,False
2026-03-22 06:47:52.416831+00:00,4436755.012239227,3084269.0472065466,3375731.9440030744,443.9888564337116,5,"E07,E21,E29,G11,G24",77.36268209094658,32.167626868554024,34.80560721008123,-842.3274575918913,False
2026-03-22 06:47:54.416831+00:00,4438384.438921181,3086322.3706371854,3376699.0712085515,1397.006035620999,5,"E07,E15,E27,G06,G12",285.81100060674186,32.16296007526754,34.81361871884513,1797.2810440864414,False
2026-03-22 06:47:56.416831+00:00,4436766.398489366,3084227.836264178,3375742.4685991164,1407.1440607727952,5,"E07,E21,E29,G11,G24",76.9951375132228,32.167775279214204,34.805179492634345,-848.7220565984026,False
2026-03-22 06:47:58.416831+00:00,4436753.8666975945,3084198.608791474,3375729.3993898625,17.190805654602144,5,"E21,E29,E34,G11,G24",49.18870439149663,32.16780501706084,34.805000868605994,-878.5121170533821,False
2026-03-22 06:48:00.416831+00:00,4436744.4636074705,3084173.891443398,3375725.957422346,13.33428419688594,5,"E21,E29,E34,G11,G24",45.237965150115734,32.1678835589148,34.804842574840016,-898.8228265177459,False
2026-03-22 06:48:02.416831+00:00,4436755.706927254,3084160.3473989866,3375735.4258627556,9.993807364544244,5,"E21,E29,E34,G11,G24",44.435146962437095,32.16794863903386,34.80465660278564,-892.5110372621566,False
2026-03-22 06:48:04.416831+00:00,4436772.529425772,3084149.2329966645,3375744.1874647113,10.991952331090946,5,"E21,E29,E34,G11,G24",52.03940782499942,32.16797966532922,34.80445801804366,-881.5237641455606,False
2026-03-22 06:48:06.416831+00:00,4436568.039653055,3084029.560011845,3375589.7912852154,141.400027125313,5,"E07,E21,E29,E34,G11",140.22069520593146,32.16793516466607,34.80465370671437,-1163.67790508084,False
2026-03-22 06:48:08.416831+00:00,4436788.870936216,3084129.348350917,3375771.001128031,151.29538605841992,5,"E21,E29,E34,G11,G24",53.67618272927205,32.16817444630922,34.8041859850521,-865.4971242640167,False
2026-03-22 06:48:10.416831+00:00,4436602.371810477,3084030.6667891615,3375636.6250549625,125.07687990299947,5,"E07,E21,E29,E34,G11",129.18357425269525,32.16815433491376,34.804455545702076,-1114.3458728538826,False
2026-03-22 06:48:12.416831+00:00,4436809.85440894,3084118.2865669443,3375780.5875323676,133.65201927422453,5,"E21,E29,E34,G11,G24",50.72526271585818,32.168195218049874,34.8039626763131,-851.1530275223777,False
2026-03-22 06:48:14.416831+00:00,4436789.00367752,3084116.52106333,3375754.767343683,16.617401628052463,5,"E21,E29,E34,G11,G24",45.117519052217425,32.16808514024057,34.80407349808485,-880.2453612508252,False
2026-03-22 06:48:16.416831+00:00,4437289.191091631,3084358.2784243403,3376098.283525961,326.58744553489095,5,"E07,E21,E29,G11,G19",30.0812946172554,32.16807300073837,34.80315124696373,-232.8890467127785,True
2026-03-22 06:48:18.416831+00:00,4435073.302007282,3083365.6406283537,3373412.187974731,1810.4283704757179,5,"E07,E29,E34,G11,G25",58.34704516713557,32.159019011454866,34.807920953964256,-3682.6618759091944,False
2026-03-22 06:48:20.416831+00:00,4436620.036308471,3084547.057522535,3376598.0225822916,1866.65978575786,5,"E19,E27,E30,G11,G25",100.2077014331499,32.17400873454832,34.80884460174017,-340.6700166640803,False
2026-03-22 06:48:22.416831+00:00,4438838.417223516,3087063.590551793,3377574.858580939,1747.0232496904678,5,"E15,E27,E30,G06,G12",240.34649564810843,32.1658238033518,34.817321017513855,2937.2574385926127,False
2026-03-22 06:48:24.416831+00:00,4436778.166614487,3084127.984098037,3375682.059898317,2027.628212732594,5,"E13,E21,E29,G06,G12",41.586533718470804,32.16754135039473,34.804238892358626,-920.9488671096042,True
2026-03-22 06:48:26.416831+00:00,4437115.786134345,3084708.6962703415,3376651.664935553,589.7769696008232,5,"E27,E30,G11,G24,G29",121.34492333961283,32.172020529756914,34.80725128112217,110.53377232607454,False
2026-03-22 06:48:28.416831+00:00,4436549.239648203,3084087.78878293,3375552.1081327256,692.0126789892738,5,"E13,E21,E29,E34,G11",2.645493182436857,32.16756197845805,34.805274493901344,-1168.6733327340335,True
2026-03-22 06:48:30.416831+00:00,4436044.01213641,3082946.622061882,3372313.0742929755,1735.5731430097012,5,"E13,E21,E29,G11,G24",331.9552475872969,32.147943360115256,34.79839503592301,-3795.2583512067795,False
2026-03-22 06:48:32.416831+00:00,4437234.125203375,3082979.77985642,3374172.9472266207,1104.1507914235713,5,"E15,E27,E30,G06,G25",112.54899011587277,32.15736649793036,34.791481550720555,-1962.0257799364626,False
2026-03-22 06:48:34.416831+00:00,4436441.423532766,3085009.9221952446,3375953.6854094258,1407.2031063578581,5,"E07,E15,G12,G24,G29",79.02585345910208,32.168525256896,34.81395533313423,-584.2121636811644,False
2026-03-22 06:48:36.416831+00:00,4436476.056846099,3085069.1830678387,3376007.057035135,43.47369274593098,5,"E15,E27,G12,G24,G29",87.19424737391303,32.16863372048472,34.81426156185654,-503.0881814099848,False
2026-03-22 06:48:38.416831+00:00,4436515.654575031,3084167.452378582,3375531.730186704,510.0543669362317,5,"E13,E21,E29,E34,G11",4.911802748997428,32.16732045857555,34.80617139716464,-1164.3742547081783,True
2026-03-22 06:48:40.416831+00:00,4437470.51904723,3086578.4211553033,3377378.1065579425,1591.6691165925242,5,"E15,E27,E30,G12,G24",12.902315874821415,32.171041811598485,34.82137760195085,1647.4131897082552,True
2026-03-22 06:48:42.416831+00:00,4436722.161115167,3085064.3271026723,3376104.093164587,1057.7843023441749,5,"E27,E30,G12,G24,G29",106.11452477557508,32.16841762951635,34.812729558982866,-282.7348784962669,False
2026-03-22 06:48:44.416831+00:00,4437450.135436103,3086610.9810016407,3377370.012096491,1063.5595466745012,5,"E15,E27,E30,G12,G24",15.270472663232667,32.170971116646264,34.82178430455148,1644.6767249386758,True
2026-03-22 06:48:46.416831+00:00,4437297.84936097,3084623.833833349,3376131.851362598,1173.1354269737792,5,"E07,E21,E29,G11,G19",5.209114422608302,32.16756737449095,34.80541069554084,-80.69463424663991,True
2026-03-22 06:48:48.416831+00:00,4437195.427185894,3084588.210806312,3376024.031957146,76.45967269521775,5,"E07,E21,E29,G11,G19",31.847898038862798,32.167245696998826,34.80572041167988,-226.49807254318148,True
2026-03-22 06:48:50.416831+00:00,4437180.99212123,3084593.815467518,3376023.580215091,7.745763196303311,5,"E07,E21,E29,G11,G19",39.22186545653239,32.16728379570527,34.80585656228368,-234.0636482378468,True
2026-03-22 06:48:52.416831+00:00,4437274.81288517,3084661.4308476453,3376097.2894473015,68.56972052069726,5,"E07,E21,E29,G11,G19",10.683995097731513,32.16729131706863,34.80587740324231,-96.94083193223923,True
2026-03-22 06:48:54.416831+00:00,4437178.019508312,3084617.110010468,3376011.6893695057,68.30202729459761,5,"E07,E21,E29,G11,G19",39.01885651408011,32.16714090010747,34.8060773442843,-231.2048924136907,True
2026-03-22 06:48:56.416831+00:00,4437196.998582873,3084627.060033447,3376014.5103056016,10.8070105591382,5,"E07,E21,E29,G11,G19",28.381890486647283,32.16706034623385,34.8060491056731,-211.70395905245095,True
