time,x,y,z,velocity_mps,num_sats,satellites,rms_residual_m,lat_deg,lon_deg,alt_m
2026-03-22 06:53:08.416831+00:00,4437655.245840511,3084861.405483571,3374422.8946168115,4.443562445407378,5,"E21,E29,E34,G11,G25",18.20544215974726,32.15246029070763,34.80531602754347,-627.1202751174569
2026-03-22 06:53:16.416831+00:00,4437600.763302564,3084832.8371663247,3374414.618521771,10.183415274601247,5,"E21,E29,E34,G11,G24",6.938344900644079,32.1526900764494,34.80539703094387,-683.2047608029097
2026-03-22 06:53:28.416831+00:00,4437510.2050444735,3084727.4817986814,3374323.4439253174,19.721682131279103,5,"E21,E29,E34,G11,G24",13.449319925754581,32.15263941194576,34.80502790890512,-845.5917988279834
2026-03-22 06:53:34.416831+00:00,4437489.247422446,3084692.0803238736,3374146.3605940985,34.29345240690062,5,"E15,E29,E34,G11,G25",22.280956861769155,32.15146677407766,34.804846555580575,-971.5067906528711
2026-03-22 06:53:38.416831+00:00,4437477.173716564,3084678.6351964474,3373989.190273267,41.01326524227612,5,"E19,E27,E30,G06,G24",28.318884731494144,32.15035099098114,34.80480257533512,-1070.0359968151897
2026-03-22 06:53:46.416831+00:00,4437400.6390949655,3084652.6562708034,3373671.338859533,38.73795831762436,5,"E15,E29,E34,G12,G25",15.26055772910512,32.14829646579667,34.80503956578141,-1304.9347269842401
2026-03-22 06:53:48.416831+00:00,4437364.823913173,3084643.1560193133,3373609.8852572874,35.880103310103465,5,"E19,E27,G06,G12,G24",4.968658086371568,32.147994320920795,34.80517359924781,-1367.1248525464907
2026-03-22 06:53:50.416831+00:00,4437323.5425478555,3084632.1924135042,3373558.2401494114,33.509584234677014,5,"E21,E29,E34,G11,G24",4.705839594187431,32.14779262883893,34.80532797459337,-1428.602955196984
2026-03-22 06:53:52.416831+00:00,4437277.822706084,3084619.8566875174,3373516.162000949,31.674298118809,5,"E15,E21,E29,G12,G24",8.60745068795052,32.14768524774761,34.80549726758981,-1488.739103808999
2026-03-22 06:53:54.416831+00:00,4437229.8568479605,3084606.759713351,3373481.693958821,30.250207462000304,5,"E15,E21,E29,G12,G24",7.468687816392508,32.14764692144463,34.80567352870116,-1546.7551680849865
2026-03-22 06:53:58.416831+00:00,4437136.082081852,3084580.809055701,3373430.411404452,26.12438908522829,5,"E15,E21,E29,G12,G24",10.273374586788226,32.14769592499371,34.806015124375286,-1651.7765783127397
2026-03-22 06:54:00.416831+00:00,4437091.984761928,3084568.504390707,3373409.9701066464,25.06903000221733,5,"E15,E21,E29,G12,G24",8.616469951898205,32.147747308075985,34.80617487967617,-1699.2565224189311
2026-03-22 06:54:10.416831+00:00,4437139.730388183,3084556.4413185883,3373405.2916191453,26.966667703417176,5,"E15,E21,E29,G12,G24",7.689943852433251,32.147556458264084,34.80578090787496,-1674.3830946376547
2026-03-22 06:54:18.416831+00:00,4437430.6237463355,3084583.1552466443,3373479.0299782525,43.2771225203115,5,"E15,E21,E29,E34,G15",34.38426352457076,32.146900033372326,34.80425308254532,-1420.0046553621069
2026-03-22 06:54:20.416831+00:00,4437514.022196617,3084592.7058500256,3373501.392869071,43.435625988537936,5,"E21,E29,E34,G11,G24",5.438931051393134,32.1467159964966,34.80383155371761,-1345.5096065308899
2026-03-22 06:54:28.416831+00:00,4437795.173285438,3084669.255972228,3373582.482255364,36.48125247698806,5,"E21,E29,E34,G11,G24",1.356553966326206,32.146017639051635,34.80279668833472,-1069.9044532002881
2026-03-22 06:54:36.416831+00:00,4438108.13725471,3084932.503762447,3373716.1184646897,67.87614558548405,5,"E13,E19,E27,G06,G12",5.4418714340997045,32.14508390988426,34.80319456081608,-653.9980884101242
2026-03-22 06:54:38.416831+00:00,4438209.624726554,3085032.0231389543,3373765.507130691,75.23804484952127,5,"E21,E29,G11,G24,G29",37.98089591581229,32.14478860754996,34.803446765262684,-509.06740003917366
2026-03-22 06:55:04.416831+00:00,4438573.322504855,3085531.5248989454,3373671.063672336,48.740384682553184,5,"E21,E29,E34,G11,G24",1.7816525386820956,32.14126658955307,34.80559376594367,-65.04994913376868
2026-03-22 06:55:10.416831+00:00,4438390.716255205,3085484.177279818,3373469.3610440977,42.88965923723531,5,"E21,E29,E34,G11,G24",1.1824620149770306,32.1405753776281,34.80628648337212,-322.19774642121047
2026-03-22 06:55:12.416831+00:00,4438335.716633156,3085480.6801262484,3373414.6228947234,38.83765410500174,5,"E21,E29,E34,G11,G24",1.14069660995284,32.140383619653335,34.806588810930016,-391.24707314930856
